"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","age","gender","population","target","value"
"2024-03-01","ModelA",2023,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",1.31412269998134
"2024-03-01","ModelA",2024,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",1.17463589977016
"2024-03-01","ModelA",2025,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",1.14775638442682
"2024-03-01","ModelA",2026,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.989034624930016
"2024-03-01","ModelA",2027,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",1.02221037179526
"2024-03-01","ModelA",2028,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.948182700934421
"2024-03-01","ModelA",2029,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.921835982600413
"2024-03-01","ModelA",2030,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.79000016478629
"2024-03-01","ModelA",2031,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.77010842325901
"2024-03-01","ModelA",2032,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.708210811391749
"2024-03-01","ModelA",2033,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.679283761072913
"2024-03-01","ModelA",2034,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.580144721754576
"2024-03-01","ModelA",2035,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.474993823199493
"2024-03-01","ModelA",2036,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.500056966852872
"2024-03-01","ModelA",2037,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.416773967319276
"2024-03-01","ModelA",2038,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.381043497965252
"2024-03-01","ModelA",2039,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.317159911993833
"2024-03-01","ModelA",2040,"statusquo",15,"ABC","15-49","Total","General population","hiv_incidence",0.261562596806084
"2024-03-01","ModelA",2023,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",1.30592815677991
"2024-03-01","ModelA",2024,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",1.18047799208547
"2024-03-01","ModelA",2025,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",1.05636721464555
"2024-03-01","ModelA",2026,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",1.02978885881884
"2024-03-01","ModelA",2027,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",1.04370333017395
"2024-03-01","ModelA",2028,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.957337126906957
"2024-03-01","ModelA",2029,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.869234712718001
"2024-03-01","ModelA",2030,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.771669839779111
"2024-03-01","ModelA",2031,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.7429571452838
"2024-03-01","ModelA",2032,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.716311120335742
"2024-03-01","ModelA",2033,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.683767696473839
"2024-03-01","ModelA",2034,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.61016950124735
"2024-03-01","ModelA",2035,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.581221191910106
"2024-03-01","ModelA",2036,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.490718170953982
"2024-03-01","ModelA",2037,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.439486579670496
"2024-03-01","ModelA",2038,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.360444751003886
"2024-03-01","ModelA",2039,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.296794840687376
"2024-03-01","ModelA",2040,"statusquo",16,"ABC","15-49","Total","General population","hiv_incidence",0.250799225761794
"2024-03-01","ModelA",2023,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",1.31857209281331
"2024-03-01","ModelA",2024,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",1.34205048104639
"2024-03-01","ModelA",2025,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",1.09329400350374
"2024-03-01","ModelA",2026,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",1.1166680561449
"2024-03-01","ModelA",2027,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",1.09881423075504
"2024-03-01","ModelA",2028,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.935950138051226
"2024-03-01","ModelA",2029,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.912221238075646
"2024-03-01","ModelA",2030,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.867788402077997
"2024-03-01","ModelA",2031,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.830561371298223
"2024-03-01","ModelA",2032,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.676306661810914
"2024-03-01","ModelA",2033,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.619603796356073
"2024-03-01","ModelA",2034,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.607057219221608
"2024-03-01","ModelA",2035,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.563466547974839
"2024-03-01","ModelA",2036,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.469949691536014
"2024-03-01","ModelA",2037,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.419691619400382
"2024-03-01","ModelA",2038,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.38727025114634
"2024-03-01","ModelA",2039,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.33340982239824
"2024-03-01","ModelA",2040,"statusquo",17,"ABC","15-49","Total","General population","hiv_incidence",0.255616988740068
"2024-03-01","ModelA",2023,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",1.24324034767432
"2024-03-01","ModelA",2024,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",1.23378927524797
"2024-03-01","ModelA",2025,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",1.14253475704814
"2024-03-01","ModelA",2026,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",1.14430633020343
"2024-03-01","ModelA",2027,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",1.03447462233357
"2024-03-01","ModelA",2028,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.892069225759256
"2024-03-01","ModelA",2029,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.824864265638454
"2024-03-01","ModelA",2030,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.80178013006462
"2024-03-01","ModelA",2031,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.893616422704305
"2024-03-01","ModelA",2032,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.705398948309361
"2024-03-01","ModelA",2033,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.660446810699257
"2024-03-01","ModelA",2034,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.604090583984531
"2024-03-01","ModelA",2035,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.572481425691285
"2024-03-01","ModelA",2036,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.469732491942667
"2024-03-01","ModelA",2037,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.403687129813663
"2024-03-01","ModelA",2038,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.371320797025078
"2024-03-01","ModelA",2039,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.314817208618226
"2024-03-01","ModelA",2040,"statusquo",18,"ABC","15-49","Total","General population","hiv_incidence",0.24150686683252
"2024-03-01","ModelA",2023,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",1.4160731736403
"2024-03-01","ModelA",2024,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",1.18145346125059
"2024-03-01","ModelA",2025,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",1.07435586254372
"2024-03-01","ModelA",2026,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",1.11034740275102
"2024-03-01","ModelA",2027,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.915629264531734
"2024-03-01","ModelA",2028,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.938455374054234
"2024-03-01","ModelA",2029,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.900813088651249
"2024-03-01","ModelA",2030,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.81204163932111
"2024-03-01","ModelA",2031,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.831570955817147
"2024-03-01","ModelA",2032,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.703357613722793
"2024-03-01","ModelA",2033,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.699195404979115
"2024-03-01","ModelA",2034,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.557267694151681
"2024-03-01","ModelA",2035,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.58139791612387
"2024-03-01","ModelA",2036,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.434941103404099
"2024-03-01","ModelA",2037,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.426655137071943
"2024-03-01","ModelA",2038,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.375789469091272
"2024-03-01","ModelA",2039,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.298733121462804
"2024-03-01","ModelA",2040,"statusquo",19,"ABC","15-49","Total","General population","hiv_incidence",0.23011426238719
"2024-03-01","ModelA",2023,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",1.27046493440216
"2024-03-01","ModelA",2024,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",1.19327401962741
"2024-03-01","ModelA",2025,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",1.17337555187202
"2024-03-01","ModelA",2026,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",1.15474593691297
"2024-03-01","ModelA",2027,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.956330159620507
"2024-03-01","ModelA",2028,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.978770429288016
"2024-03-01","ModelA",2029,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.84567984331986
"2024-03-01","ModelA",2030,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.892577211028328
"2024-03-01","ModelA",2031,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.763475064577308
"2024-03-01","ModelA",2032,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.749285423272251
"2024-03-01","ModelA",2033,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.68568495970242
"2024-03-01","ModelA",2034,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.580090577323826
"2024-03-01","ModelA",2035,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.488620104882149
"2024-03-01","ModelA",2036,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.472946139385995
"2024-03-01","ModelA",2037,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.44201837027667
"2024-03-01","ModelA",2038,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.382633565407377
"2024-03-01","ModelA",2039,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.326961901667957
"2024-03-01","ModelA",2040,"statusquo",20,"ABC","15-49","Total","General population","hiv_incidence",0.236217784915549
"2024-03-01","ModelA",2023,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",1.23466572021615
"2024-03-01","ModelA",2024,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",1.22393256535168
"2024-03-01","ModelA",2025,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",1.08992725741658
"2024-03-01","ModelA",2026,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",1.0385262357766
"2024-03-01","ModelA",2027,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",1.03712160452504
"2024-03-01","ModelA",2028,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.930593417141406
"2024-03-01","ModelA",2029,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.904743826519286
"2024-03-01","ModelA",2030,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.843118645776852
"2024-03-01","ModelA",2031,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.802425331736951
"2024-03-01","ModelA",2032,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.69497662209471
"2024-03-01","ModelA",2033,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.719473974415805
"2024-03-01","ModelA",2034,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.5901369510089
"2024-03-01","ModelA",2035,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.532895622497032
"2024-03-01","ModelA",2036,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.481672730275212
"2024-03-01","ModelA",2037,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.427516471850801
"2024-03-01","ModelA",2038,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.365258751030793
"2024-03-01","ModelA",2039,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.305598453532176
"2024-03-01","ModelA",2040,"statusquo",21,"ABC","15-49","Total","General population","hiv_incidence",0.244213792949485
"2024-03-01","ModelA",2023,"statusquo",22,"ABC","15-49","Total","General population","hiv_incidence",1.39533941457507
"2024-03-01","ModelA",2024,"statusquo",22,"ABC","15-49","Total","General population","hiv_incidence",1.14100241477204
